,df_australia,train_australia,test_australia,predictions_australia,forecast_australia,forecast_yearly_avg_australia,10_years_mean_australia,df_austria,train_austria,test_austria,predictions_austria,forecast_austria,forecast_yearly_avg_austria,10_years_mean_austria,df_canada,train_canada,test_canada,predictions_canada,forecast_canada,forecast_yearly_avg_canada,10_years_mean_canada,df_denmark_europe,train_denmark_europe,test_denmark_europe,predictions_denmark_europe,forecast_denmark_europe,forecast_yearly_avg_denmark_europe,10_years_mean_denmark_europe,df_estonia,train_estonia,test_estonia,predictions_estonia,forecast_estonia,forecast_yearly_avg_estonia,10_years_mean_estonia,df_finland,train_finland,test_finland,predictions_finland,forecast_finland,forecast_yearly_avg_finland,10_years_mean_finland,df_germany,train_germany,test_germany,predictions_germany,forecast_germany,forecast_yearly_avg_germany,10_years_mean_germany,df_italy,train_italy,test_italy,predictions_italy,forecast_italy,forecast_yearly_avg_italy,10_years_mean_italy,df_netherlands_europe,train_netherlands_europe,test_netherlands_europe,predictions_netherlands_europe,forecast_netherlands_europe,forecast_yearly_avg_netherlands_europe,10_years_mean_netherlands_europe,df_new_zealand,train_new_zealand,test_new_zealand,predictions_new_zealand,forecast_new_zealand,forecast_yearly_avg_new_zealand,10_years_mean_new_zealand,df_norway,train_norway,test_norway,predictions_norway,forecast_norway,forecast_yearly_avg_norway,10_years_mean_norway,df_portugal,train_portugal,test_portugal,predictions_portugal,forecast_portugal,forecast_yearly_avg_portugal,10_years_mean_portugal,df_slovenia,train_slovenia,test_slovenia,predictions_slovenia,forecast_slovenia,forecast_yearly_avg_slovenia,10_years_mean_slovenia,df_south_africa,train_south_africa,test_south_africa,predictions_south_africa,forecast_south_africa,forecast_yearly_avg_south_africa,10_years_mean_south_africa,df_switzerland,train_switzerland,test_switzerland,predictions_switzerland,forecast_switzerland,forecast_yearly_avg_switzerland,10_years_mean_switzerland,global_avg,global_avg,global_avg,SARIMA predictions for global average,SARIMA forecast for global average,SARIMA forecast for Switzerland,avg_temp
1904-03-01,24.221,24.221,,,,,,2.073,2.073,,,,,,-17.949,-17.949,,,,,,1.656,1.656,,,,,,-4.439,-4.439,,,,,,-7.202999999999999,-7.202999999999999,,,,,,3.1660000000000004,3.1660000000000004,,,,,,7.974,7.974,,,,,,3.833,3.833,,,,,,12.890999999999998,12.890999999999998,,,,,,-6.228,-6.228,,,,,,9.682,9.682,,,,,,5.669,5.669,,,,,,19.713,19.713,,,,,,2.391,2.391,,,,,,15.942154166666661,15.942154166666661,,,,,
1904-04-01,21.443,21.443,,,,,,7.090999999999998,7.090999999999998,,,,,,-6.183999999999998,-6.183999999999998,,,,,,6.505000000000001,6.505000000000001,,,,,,3.506,3.506,,,,,,0.687,0.687,,,,,,8.793000000000001,8.793000000000001,,,,,,11.611999999999998,11.611999999999998,,,,,,9.119,9.119,,,,,,10.27,10.27,,,,,,-1.006,-1.006,,,,,,14.255,14.255,,,,,,10.114,10.114,,,,,,16.787000000000006,16.787000000000006,,,,,,7.681,7.681,,,,,,18.116337499999997,18.116337499999997,,,,,
1904-05-01,17.601,17.601,,,,,,11.144,11.144,,,,,,2.533,2.533,,,,,,10.166,10.166,,,,,,7.789999999999999,7.789999999999999,,,,,,4.722,4.722,,,,,,12.404000000000002,12.404000000000002,,,,,,16.143,16.143,,,,,,12.042,12.042,,,,,,7.994,7.994,,,,,,2.4480000000000004,2.4480000000000004,,,,,,17.618,17.618,,,,,,14.646,14.646,,,,,,13.394,13.394,,,,,,11.904000000000002,11.904000000000002,,,,,,20.114037500000002,20.114037500000002,,,,,
1904-06-01,13.744000000000002,13.744000000000002,,,,,,14.748,14.748,,,,,,8.532,8.532,,,,,,14.027,14.027,,,,,,12.463,12.463,,,,,,10.928,10.928,,,,,,15.38,15.38,,,,,,20.138,20.138,,,,,,14.37,14.37,,,,,,5.681,5.681,,,,,,7.745000000000001,7.745000000000001,,,,,,19.729,19.729,,,,,,18.29,18.29,,,,,,11.024,11.024,,,,,,15.036,15.036,,,,,,21.573770833333324,21.573770833333324,,,,,
1904-07-01,13.7,13.7,,,,,,17.746,17.746,,,,,,12.136,12.136,,,,,,16.494,16.494,,,,,,14.556,14.556,,,,,,12.633,12.633,,,,,,18.962,18.962,,,,,,23.206,23.206,,,,,,18.277,18.277,,,,,,5.012,5.012,,,,,,9.988,9.988,,,,,,21.408,21.408,,,,,,21.32,21.32,,,,,,10.835,10.835,,,,,,18.571,18.571,,,,,,22.379466666666666,22.379466666666666,,,,,
1904-08-01,15.41,15.41,,,,,,15.8,15.8,,,,,,10.654000000000002,10.654000000000002,,,,,,15.833,15.833,,,,,,14.407,14.407,,,,,,11.836,11.836,,,,,,16.967,16.967,,,,,,21.939,21.939,,,,,,16.514,16.514,,,,,,5.465,5.465,,,,,,9.032,9.032,,,,,,22.18,22.18,,,,,,19.197000000000006,19.197000000000006,,,,,,12.28,12.28,,,,,,16.567,16.567,,,,,,22.208337499999995,22.208337499999995,,,,,
1904-09-01,18.602,18.602,,,,,,10.191,10.191,,,,,,3.768,3.768,,,,,,12.777,12.777,,,,,,10.693,10.693,,,,,,8.084,8.084,,,,,,12.297,12.297,,,,,,16.738999999999994,16.738999999999994,,,,,,12.885,12.885,,,,,,7.491999999999999,7.491999999999999,,,,,,5.978,5.978,,,,,,18.38,18.38,,,,,,13.6,13.6,,,,,,14.927,14.927,,,,,,10.741,10.741,,,,,,20.703695833333327,20.703695833333327,,,,,
1904-10-01,21.682,21.682,,,,,,6.485,6.485,,,,,,-2.114,-2.114,,,,,,8.538,8.538,,,,,,5.811,5.811,,,,,,3.287,3.287,,,,,,8.273,8.273,,,,,,13.222,13.222,,,,,,9.57,9.57,,,,,,9.011,9.011,,,,,,1.2919999999999998,1.2919999999999998,,,,,,17.144000000000002,17.144000000000002,,,,,,10.24,10.24,,,,,,17.177,17.177,,,,,,7.407999999999999,7.407999999999999,,,,,,18.796799999999998,18.796799999999998,,,,,
1904-11-01,25.423,25.423,,,,,,0.3980000000000001,0.3980000000000001,,,,,,-9.877,-9.877,,,,,,4.5150000000000015,4.5150000000000015,,,,,,-1.473,-1.473,,,,,,-7.131,-7.131,,,,,,3.1699999999999995,3.1699999999999995,,,,,,7.541,7.541,,,,,,5.265,5.265,,,,,,10.697,10.697,,,,,,-6.6560000000000015,-6.6560000000000015,,,,,,11.563,11.563,,,,,,3.477,3.477,,,,,,19.951,19.951,,,,,,1.4770000000000003,1.4770000000000003,,,,,,16.393799999999995,16.393799999999995,,,,,
1904-12-01,27.527,27.527,,,,,,-1.904,-1.904,,,,,,-20.735,-20.735,,,,,,2.87,2.87,,,,,,-4.57,-4.57,,,,,,-11.883,-11.883,,,,,,1.984,1.984,,,,,,5.397,5.397,,,,,,4.085,4.085,,,,,,11.897,11.897,,,,,,-8.818999999999997,-8.818999999999997,,,,,,10.004,10.004,,,,,,1.415,1.415,,,,,,20.082,20.082,,,,,,-0.333,-0.333,,,,,,14.35636666666667,14.35636666666667,,,,,
1905-01-01,28.012,28.012,,,,,,-6.439,-6.439,,,,,,-24.53,-24.53,,,,,,0.2769999999999999,0.2769999999999999,,,,,,-7.8050000000000015,-7.8050000000000015,,,,,,-11.593,-11.593,,,,,,-2.161,-2.161,,,,,,1.531,1.531,,,,,,0.96,0.96,,,,,,12.816,12.816,,,,,,-8.738999999999999,-8.738999999999999,,,,,,7.609000000000001,7.609000000000001,,,,,,-4.213,-4.213,,,,,,22.281,22.281,,,,,,-4.218,-4.218,,,,,,13.204962499999992,13.204962499999992,,,,,
1905-02-01,26.565,26.565,,,,,,-2.234,-2.234,,,,,,-21.986,-21.986,,,,,,1.706,1.706,,,,,,-3.763,-3.763,,,,,,-8.799,-8.799,,,,,,1.1869999999999998,1.1869999999999998,,,,,,3.614,3.614,,,,,,3.3100000000000005,3.3100000000000005,,,,,,14.434,14.434,,,,,,-7.5710000000000015,-7.5710000000000015,,,,,,8.424999999999999,8.424999999999999,,,,,,-0.0769999999999999,-0.0769999999999999,,,,,,21.444000000000003,21.444000000000003,,,,,,-1.057,-1.057,,,,,,13.945866666666666,13.945866666666666,,,,,
1905-03-01,25.594,25.594,,,,,,2.526,2.526,,,,,,-14.725,-14.725,,,,,,3.361,3.361,,,,,,-0.986,-0.986,,,,,,-4.763999999999999,-4.763999999999999,,,,,,4.712,4.712,,,,,,8.204,8.204,,,,,,5.978,5.978,,,,,,13.467,13.467,,,,,,-4.787,-4.787,,,,,,12.037,12.037,,,,,,5.733,5.733,,,,,,19.573,19.573,,,,,,3.4040000000000004,3.4040000000000004,,,,,,16.176362499999996,16.176362499999996,,,,,
1905-04-01,22.109,22.109,,,,,,4.654999999999999,4.654999999999999,,,,,,-5.533,-5.533,,,,,,4.149,4.149,,,,,,2.274,2.274,,,,,,-1.3430000000000002,-1.3430000000000002,,,,,,5.965,5.965,,,,,,10.909,10.909,,,,,,6.346,6.346,,,,,,10.273,10.273,,,,,,-3.215,-3.215,,,,,,14.220999999999998,14.220999999999998,,,,,,8.21,8.21,,,,,,17.799,17.799,,,,,,6.152,6.152,,,,,,18.149620833333337,18.149620833333337,,,,,
1905-05-01,18.376,18.376,,,,,,10.368,10.368,,,,,,2.7460000000000004,2.7460000000000004,,,,,,11.277,11.277,,,,,,10.999,10.999,,,,,,7.252000000000002,7.252000000000002,,,,,,12.105,12.105,,,,,,14.1,14.1,,,,,,11.7,11.7,,,,,,7.834,7.834,,,,,,3.467,3.467,,,,,,16.012,16.012,,,,,,13.316,13.316,,,,,,13.11,13.11,,,,,,9.324000000000002,9.324000000000002,,,,,,20.372675000000008,20.372675000000008,,,,,
1905-06-01,14.419,14.419,,,,,,15.105,15.105,,,,,,8.443999999999999,8.443999999999999,,,,,,16.476,16.476,,,,,,17.044,17.044,,,,,,13.681,13.681,,,,,,17.160999999999998,17.160999999999998,,,,,,18.721,18.721,,,,,,16.727,16.727,,,,,,5.376,5.376,,,,,,9.173,9.173,,,,,,18.006999999999994,18.006999999999994,,,,,,17.79,17.79,,,,,,9.583,9.583,,,,,,14.669,14.669,,,,,,21.962825000000006,21.962825000000006,,,,,
1905-07-01,13.531,13.531,,,,,,17.982,17.982,,,,,,12.431,12.431,,,,,,17.290000000000006,17.290000000000006,,,,,,16.878,16.878,,,,,,14.845,14.845,,,,,,19.023,19.023,,,,,,23.035,23.035,,,,,,18.231,18.231,,,,,,5.039,5.039,,,,,,11.105,11.105,,,,,,22.453000000000003,22.453000000000003,,,,,,21.302,21.302,,,,,,11.057,11.057,,,,,,18.368,18.368,,,,,,22.707079166666674,22.707079166666674,,,,,
1905-08-01,15.026,15.026,,,,,,15.898,15.898,,,,,,10.9,10.9,,,,,,15.749,15.749,,,,,,15.138,15.138,,,,,,12.248,12.248,,,,,,16.986,16.986,,,,,,21.753,21.753,,,,,,16.493000000000002,16.493000000000002,,,,,,5.817,5.817,,,,,,9.422,9.422,,,,,,20.827,20.827,,,,,,19.685,19.685,,,,,,11.602,11.602,,,,,,15.617,15.617,,,,,,22.443670833333332,22.443670833333332,,,,,
1905-09-01,17.314,17.314,,,,,,12.607,12.607,,,,,,5.249,5.249,,,,,,12.652,12.652,,,,,,10.367,10.367,,,,,,7.246,7.246,,,,,,13.094,13.094,,,,,,19.327,19.327,,,,,,13.395,13.395,,,,,,7.451,7.451,,,,,,5.327000000000001,5.327000000000001,,,,,,18.045,18.045,,,,,,16.688000000000002,16.688000000000002,,,,,,15.265,15.265,,,,,,12.574000000000002,12.574000000000002,,,,,,21.312012500000023,21.312012500000023,,,,,
1905-10-01,20.333,20.333,,,,,,2.056000000000001,2.056000000000001,,,,,,-3.718,-3.718,,,,,,5.598999999999998,5.598999999999998,,,,,,3.569,3.569,,,,,,-0.47,-0.47,,,,,,4.516000000000001,4.516000000000001,,,,,,10.491,10.491,,,,,,6.372000000000001,6.372000000000001,,,,,,8.914,8.914,,,,,,-2.591,-2.591,,,,,,14.545,14.545,,,,,,5.4060000000000015,5.4060000000000015,,,,,,18.297,18.297,,,,,,3.237,3.237,,,,,,18.78695416666667,18.78695416666667,,,,,
1905-11-01,25.072,25.072,,,,,,1.444,1.444,,,,,,-10.822,-10.822,,,,,,3.548,3.548,,,,,,0.5,0.5,,,,,,-3.958,-3.958,,,,,,3.08,3.08,,,,,,9.552,9.552,,,,,,4.473,4.473,,,,,,11.258,11.258,,,,,,-5.308,-5.308,,,,,,9.78,9.78,,,,,,5.311,5.311,,,,,,19.789,19.789,,,,,,1.8280000000000003,1.8280000000000003,,,,,,17.051220833333335,17.051220833333335,,,,,
1905-12-01,27.779,27.779,,,,,,-2.1180000000000003,-2.1180000000000003,,,,,,-19.733,-19.733,,,,,,2.264,2.264,,,,,,-2.815,-2.815,,,,,,-6.353,-6.353,,,,,,0.6609999999999999,0.6609999999999999,,,,,,5.68,5.68,,,,,,2.681,2.681,,,,,,12.675,12.675,,,,,,-4.9830000000000005,-4.9830000000000005,,,,,,8.584999999999999,8.584999999999999,,,,,,1.454,1.454,,,,,,21.54,21.54,,,,,,-0.8759999999999999,-0.8759999999999999,,,,,,14.680854166666668,14.680854166666668,,,,,
1906-01-01,29.239,29.239,,,,,,-3.5330000000000004,-3.5330000000000004,,,,,,-23.745,-23.745,,,,,,1.251,1.251,,,,,,-3.5850000000000004,-3.5850000000000004,,,,,,-7.246,-7.246,,,,,,0.5990000000000001,0.5990000000000001,,,,,,3.887,3.887,,,,,,3.137,3.137,,,,,,12.933,12.933,,,,,,-7.221000000000001,-7.221000000000001,,,,,,8.599,8.599,,,,,,-0.8160000000000001,-0.8160000000000001,,,,,,23.068,23.068,,,,,,-1.509,-1.509,,,,,,13.975970833333331,13.975970833333331,,,,,
1906-02-01,28.569000000000003,28.569000000000003,,,,,,-2.863,-2.863,,,,,,-22.859,-22.859,,,,,,0.895,0.895,,,,,,-3.4200000000000004,-3.4200000000000004,,,,,,-8.011000000000001,-8.011000000000001,,,,,,0.318,0.318,,,,,,4.079,4.079,,,,,,2.268,2.268,,,,,,12.907,12.907,,,,,,-7.776000000000002,-7.776000000000002,,,,,,7.830999999999999,7.830999999999999,,,,,,0.445,0.445,,,,,,21.506,21.506,,,,,,-1.92,-1.92,,,,,,14.508691666666664,14.508691666666664,,,,,
1906-03-01,24.38,24.38,,,,,,0.8470000000000001,0.8470000000000001,,,,,,-16.078,-16.078,,,,,,2.001,2.001,,,,,,-3.212,-3.212,,,,,,-9.077,-9.077,,,,,,2.491,2.491,,,,,,7.572999999999999,7.572999999999999,,,,,,3.814,3.814,,,,,,12.14,12.14,,,,,,-7.702999999999999,-7.702999999999999,,,,,,10.731,10.731,,,,,,4.667999999999998,4.667999999999998,,,,,,19.735000000000007,19.735000000000007,,,,,,1.6870000000000005,1.6870000000000005,,,,,,16.395579166666664,16.395579166666664,,,,,
1906-04-01,22.853,22.853,,,,,,6.212999999999999,6.212999999999999,,,,,,-5.528,-5.528,,,,,,6.465,6.465,,,,,,5.183,5.183,,,,,,1.433,1.433,,,,,,8.017999999999999,8.017999999999999,,,,,,10.268999999999998,10.268999999999998,,,,,,7.566,7.566,,,,,,9.829,9.829,,,,,,-1.3869999999999998,-1.3869999999999998,,,,,,11.945,11.945,,,,,,9.103000000000002,9.103000000000002,,,,,,16.292,16.292,,,,,,5.8260000000000005,5.8260000000000005,,,,,,18.446854166666675,18.446854166666675,,,,,
1906-05-01,18.732,18.732,,,,,,11.18,11.18,,,,,,2.283,2.283,,,,,,11.779000000000002,11.779000000000002,,,,,,14.474,14.474,,,,,,8.482000000000001,8.482000000000001,,,,,,13.194,13.194,,,,,,14.595,14.595,,,,,,12.533,12.533,,,,,,7.497999999999999,7.497999999999999,,,,,,3.281,3.281,,,,,,15.713,15.713,,,,,,14.045,14.045,,,,,,13.84,13.84,,,,,,10.873,10.873,,,,,,20.608599999999985,20.608599999999985,,,,,
1906-06-01,16.324,16.324,,,,,,13.078,13.078,,,,,,9.619,9.619,,,,,,15.091,15.091,,,,,,15.265,15.265,,,,,,12.890999999999998,12.890999999999998,,,,,,14.895,14.895,,,,,,18.6,18.6,,,,,,14.404000000000002,14.404000000000002,,,,,,5.688,5.688,,,,,,8.308,8.308,,,,,,20.54,20.54,,,,,,16.761,16.761,,,,,,11.106,11.106,,,,,,13.64,13.64,,,,,,21.687712500000007,21.687712500000007,,,,,
1906-07-01,14.991,14.991,,,,,,15.931,15.931,,,,,,13.743,13.743,,,,,,16.150000000000002,16.150000000000002,,,,,,18.053,18.053,,,,,,16.021,16.021,,,,,,17.439,17.439,,,,,,21.352,21.352,,,,,,17.01,17.01,,,,,,5.417000000000001,5.417000000000001,,,,,,10.485,10.485,,,,,,21.902,21.902,,,,,,19.321,19.321,,,,,,10.047,10.047,,,,,,16.401,16.401,,,,,,22.463854166666675,22.463854166666675,,,,,
1906-08-01,15.932,15.932,,,,,,15.265,15.265,,,,,,11.533,11.533,,,,,,16.055,16.055,,,,,,14.55,14.55,,,,,,11.046,11.046,,,,,,16.979,16.979,,,,,,21.89,21.89,,,,,,17.14,17.14,,,,,,5.885999999999999,5.885999999999999,,,,,,8.562000000000001,8.562000000000001,,,,,,23.355,23.355,,,,,,18.822000000000006,18.822000000000006,,,,,,11.334,11.334,,,,,,16.555999999999997,16.555999999999997,,,,,,22.27309999999999,22.27309999999999,,,,,
1906-09-01,18.772,18.772,,,,,,10.335,10.335,,,,,,5.867000000000001,5.867000000000001,,,,,,13.366,13.366,,,,,,9.43,9.43,,,,,,6.559,6.559,,,,,,12.931,12.931,,,,,,17.375999999999998,17.375999999999998,,,,,,14.063,14.063,,,,,,7.51,7.51,,,,,,5.851,5.851,,,,,,20.153,20.153,,,,,,13.587,13.587,,,,,,15.24,15.24,,,,,,11.838,11.838,,,,,,21.01040416666667,21.01040416666667,,,,,
1906-10-01,22.357,22.357,,,,,,7.423999999999999,7.423999999999999,,,,,,-1.589,-1.589,,,,,,9.333,9.333,,,,,,4.915,4.915,,,,,,1.6720000000000002,1.6720000000000002,,,,,,9.808,9.808,,,,,,14.015,14.015,,,,,,11.655,11.655,,,,,,9.797,9.797,,,,,,1.016,1.016,,,,,,15.743,15.743,,,,,,10.316,10.316,,,,,,16.473000000000006,16.473000000000006,,,,,,9.239,9.239,,,,,,19.131287499999985,19.131287499999985,,,,,
1906-11-01,24.128,24.128,,,,,,3.534,3.534,,,,,,-11.405,-11.405,,,,,,7.016,7.016,,,,,,1.483,1.483,,,,,,-3.819,-3.819,,,,,,6.021999999999999,6.021999999999999,,,,,,10.275,10.275,,,,,,7.761,7.761,,,,,,10.735,10.735,,,,,,-2.879,-2.879,,,,,,11.248,11.248,,,,,,6.881,6.881,,,,,,19.366,19.366,,,,,,3.821,3.821,,,,,,16.96401666666667,16.96401666666667,,,,,
1906-12-01,26.343000000000004,26.343000000000004,,,,,,-5.097,-5.097,,,,,,-22.434,-22.434,,,,,,-0.508,-0.508,,,,,,-4.586,-4.586,,,,,,-7.795,-7.795,,,,,,-2.446,-2.446,,,,,,4.051,4.051,,,,,,0.121,0.121,,,,,,13.222,13.222,,,,,,-7.785,-7.785,,,,,,7.704,7.704,,,,,,-1.602,-1.602,,,,,,20.237,20.237,,,,,,-3.535,-3.535,,,,,,14.31095833333333,14.31095833333333,,,,,
1907-01-01,26.972,26.972,,,,,,-4.6450000000000005,-4.6450000000000005,,,,,,-27.69,-27.69,,,,,,0.174,0.174,,,,,,-9.294,-9.294,,,,,,-14.421,-14.421,,,,,,-0.895,-0.895,,,,,,2.423,2.423,,,,,,1.456,1.456,,,,,,14.913,14.913,,,,,,-8.943999999999999,-8.943999999999999,,,,,,7.407999999999999,7.407999999999999,,,,,,-2.408,-2.408,,,,,,21.623,21.623,,,,,,-3.026,-3.026,,,,,,13.42663333333333,13.42663333333333,,,,,
1907-02-01,26.928,26.928,,,,,,-4.533,-4.533,,,,,,-24.087,-24.087,,,,,,-0.72,-0.72,,,,,,-6.135,-6.135,,,,,,-7.815999999999999,-7.815999999999999,,,,,,-1.648,-1.648,,,,,,3.424,3.424,,,,,,0.4200000000000001,0.4200000000000001,,,,,,14.996,14.996,,,,,,-7.097,-7.097,,,,,,7.874999999999999,7.874999999999999,,,,,,-1.4169999999999998,-1.4169999999999998,,,,,,21.568,21.568,,,,,,-3.122,-3.122,,,,,,13.822820833333344,13.822820833333344,,,,,
1907-03-01,24.364,24.364,,,,,,-0.5619999999999998,-0.5619999999999998,,,,,,-18.027,-18.027,,,,,,2.6100000000000003,2.6100000000000003,,,,,,-2.07,-2.07,,,,,,-3.733,-3.733,,,,,,2.7880000000000003,2.7880000000000003,,,,,,5.718,5.718,,,,,,4.6400000000000015,4.6400000000000015,,,,,,14.29,14.29,,,,,,-4.0360000000000005,-4.0360000000000005,,,,,,12.531,12.531,,,,,,2.354,2.354,,,,,,20.532,20.532,,,,,,1.4180000000000004,1.4180000000000004,,,,,,15.83345000000001,15.83345000000001,,,,,
1907-04-01,21.101,21.101,,,,,,3.593,3.593,,,,,,-10.768,-10.768,,,,,,5.397,5.397,,,,,,2.67,2.67,,,,,,0.355,0.355,,,,,,6.113,6.113,,,,,,9.082,9.082,,,,,,7.246,7.246,,,,,,11.583,11.583,,,,,,-1.156,-1.156,,,,,,12.672,12.672,,,,,,6.6480000000000015,6.6480000000000015,,,,,,16.083000000000002,16.083000000000002,,,,,,4.7410000000000005,4.7410000000000005,,,,,,17.810091666666676,17.810091666666676,,,,,
1907-05-01,17.855999999999995,17.855999999999995,,,,,,12.284,12.284,,,,,,-1.3050000000000002,-1.3050000000000002,,,,,,10.268,10.268,,,,,,8.289,8.289,,,,,,3.979,3.979,,,,,,12.935,12.935,,,,,,15.707,15.707,,,,,,12.291,12.291,,,,,,7.6720000000000015,7.6720000000000015,,,,,,2.111,2.111,,,,,,14.465,14.465,,,,,,15.305,15.305,,,,,,12.087,12.087,,,,,,11.202000000000002,11.202000000000002,,,,,,20.22204166666668,20.22204166666668,,,,,
1907-06-01,14.829,14.829,,,,,,14.257,14.257,,,,,,8.645,8.645,,,,,,12.994000000000002,12.994000000000002,,,,,,14.384,14.384,,,,,,12.961,12.961,,,,,,14.788,14.788,,,,,,19.048,19.048,,,,,,13.816,13.816,,,,,,5.172999999999999,5.172999999999999,,,,,,8.565000000000001,8.565000000000001,,,,,,19.48,19.48,,,,,,18.16,18.16,,,,,,10.687,10.687,,,,,,13.967,13.967,,,,,,21.370012552301237,21.370012552301237,,,,,
1907-07-01,14.267,14.267,,,,,,14.185,14.185,,,,,,11.723,11.723,,,,,,14.479,14.479,,,,,,16.768,16.768,,,,,,14.394,14.394,,,,,,14.821,14.821,,,,,,20.503,20.503,,,,,,14.251,14.251,,,,,,5.144,5.144,,,,,,9.455,9.455,,,,,,20.558000000000003,20.558000000000003,,,,,,18.286,18.286,,,,,,10.521,10.521,,,,,,14.397000000000002,14.397000000000002,,,,,,22.032200000000003,22.032200000000003,,,,,
1907-08-01,16.134,16.134,,,,,,15.524,15.524,,,,,,10.198,10.198,,,,,,13.925,13.925,,,,,,13.401,13.401,,,,,,10.973,10.973,,,,,,16.119,16.119,,,,,,22.076,22.076,,,,,,15.568,15.568,,,,,,6.049,6.049,,,,,,7.629000000000001,7.629000000000001,,,,,,22.766,22.766,,,,,,19.388,19.388,,,,,,13.002,13.002,,,,,,16.294,16.294,,,,,,22.007241666666665,22.007241666666665,,,,,
1907-09-01,19.298,19.298,,,,,,12.071,12.071,,,,,,4.587999999999999,4.587999999999999,,,,,,12.268,12.268,,,,,,10.224,10.224,,,,,,6.68,6.68,,,,,,13.507,13.507,,,,,,18.704,18.704,,,,,,14.121,14.121,,,,,,7.419999999999999,7.419999999999999,,,,,,4.545,4.545,,,,,,20.634,20.634,,,,,,15.492,15.492,,,,,,15.597,15.597,,,,,,13.27,13.27,,,,,,20.96760000000001,20.96760000000001,,,,,
1907-10-01,22.946,22.946,,,,,,9.912,9.912,,,,,,-2.133,-2.133,,,,,,11.319,11.319,,,,,,8.713000000000001,8.713000000000001,,,,,,4.364,4.364,,,,,,11.202,11.202,,,,,,15.63,15.63,,,,,,11.613,11.613,,,,,,8.865,8.865,,,,,,2.789,2.789,,,,,,13.386,13.386,,,,,,13.621,13.621,,,,,,16.750999999999998,16.750999999999998,,,,,,8.816,8.816,,,,,,19.380669456066947,19.380669456066947,,,,,
1907-11-01,24.522,24.522,,,,,,0.971,0.971,,,,,,-11.51,-11.51,,,,,,4.1690000000000005,4.1690000000000005,,,,,,-0.6000000000000001,-0.6000000000000001,,,,,,-2.077,-2.077,,,,,,3.373,3.373,,,,,,9.719,9.719,,,,,,5.905,5.905,,,,,,12.212,12.212,,,,,,-2.394,-2.394,,,,,,11.066,11.066,,,,,,4.774,4.774,,,,,,18.81,18.81,,,,,,3.263,3.263,,,,,,16.36323012552302,16.36323012552302,,,,,
1907-12-01,26.317,26.317,,,,,,-1.5490000000000002,-1.5490000000000002,,,,,,-18.391,-18.391,,,,,,1.2240000000000002,1.2240000000000002,,,,,,-10.854,-10.854,,,,,,-13.581,-13.581,,,,,,1.128,1.128,,,,,,7.016,7.016,,,,,,3.2430000000000003,3.2430000000000003,,,,,,14.905,14.905,,,,,,-8.282,-8.282,,,,,,9.92,9.92,,,,,,2.151,2.151,,,,,,20.533,20.533,,,,,,0.6,0.6,,,,,,14.405594142259426,14.405594142259426,,,,,
1908-01-01,28.217,28.217,,,,,,-5.367999999999999,-5.367999999999999,,,,,,-22.146,-22.146,,,,,,0.531,0.531,,,,,,-5.613,-5.613,,,,,,-10.574000000000002,-10.574000000000002,,,,,,-2.68,-2.68,,,,,,3.985,3.985,,,,,,-0.5760000000000001,-0.5760000000000001,,,,,,15.136,15.136,,,,,,-7.182,-7.182,,,,,,8.549000000000001,8.549000000000001,,,,,,-1.841,-1.841,,,,,,21.703000000000003,21.703000000000003,,,,,,-3.523,-3.523,,,,,,13.622317991631798,13.622317991631798,,,,,
1908-02-01,26.669,26.669,,,,,,-1.922,-1.922,,,,,,-20.75,-20.75,,,,,,2.187,2.187,,,,,,-4.285,-4.285,,,,,,-9.658,-9.658,,,,,,1.09,1.09,,,,,,5.444,5.444,,,,,,3.338,3.338,,,,,,14.3,14.3,,,,,,-7.191000000000002,-7.191000000000002,,,,,,9.343,9.343,,,,,,1.254,1.254,,,,,,22.382,22.382,,,,,,-0.5409999999999999,-0.5409999999999999,,,,,,14.482698744769866,14.482698744769866,,,,,
1908-03-01,24.162,24.162,,,,,,0.2390000000000001,0.2390000000000001,,,,,,-19.014,-19.014,,,,,,1.4409999999999998,1.4409999999999998,,,,,,-3.711,-3.711,,,,,,-7.069999999999999,-7.069999999999999,,,,,,2.528,2.528,,,,,,6.5790000000000015,6.5790000000000015,,,,,,3.5390000000000006,3.5390000000000006,,,,,,13.667,13.667,,,,,,-6.365,-6.365,,,,,,9.742,9.742,,,,,,3.518,3.518,,,,,,19.841,19.841,,,,,,1.11,1.11,,,,,,15.962225941422593,15.962225941422593,,,,,
1908-04-01,21.574,21.574,,,,,,3.934,3.934,,,,,,-7.8519999999999985,-7.8519999999999985,,,,,,4.767,4.767,,,,,,3.457,3.457,,,,,,0.405,0.405,,,,,,5.341,5.341,,,,,,8.969,8.969,,,,,,5.805,5.805,,,,,,10.408,10.408,,,,,,-2.099,-2.099,,,,,,11.53,11.53,,,,,,7.197000000000001,7.197000000000001,,,,,,14.763000000000002,14.763000000000002,,,,,,3.983,3.983,,,,,,18.009857740585772,18.009857740585772,,,,,
